id,created_at,updated_at,name,innoforest_company_code,thevc_company_code,note,business_number,business_category
48,2024-10-04 12:29:33.100 +0900,2025-03-06 10:21:45.878 +0900,팀스파르타,CP00010638,,,,"성인실무교육,코딩,취미교육,비대면교육,프로그래밍개발,플랫폼/마켓플레이스,콘텐츠,교육/컨설팅/용역,에듀테크,기타기술,비대면/무인시스템/Untact,"
111,2025-03-06 10:21:47.008 +0900,2025-03-06 10:21:47.082 +0900,코넥티브,CP00011828,,,,"바이오/의료,디지털헬스케어,인공지능,빅데이터,로봇,B2B,SaaS/엔터프라이즈,소프트웨어,"
112,2025-03-06 10:21:48.500 +0900,2025-03-06 10:21:48.546 +0900,메이아이,CP00002818,,,,"마케팅솔루션,소비자조사,B2B,SaaS/엔터프라이즈,소프트웨어,인공지능,비전센싱/영상인식/센서,빅데이터,"
113,2025-03-06 10:21:49.714 +0900,2025-03-06 10:21:49.770 +0900,링글잉글리시에듀케이션서비스,CP00000352,,,,"영어,비대면교육,선생님,B2C,플랫폼/마켓플레이스,용역,APP,WEB,교육/컨설팅/용역,비대면/무인시스템/Untact,에듀테크,"
114,2025-03-06 10:21:50.998 +0900,2025-03-06 10:21:51.055 +0900,퓨리오사에이아이,CP00001948,,,,"소부장,반도체,제조기술,부품,인공지능,B2B,상품판매/브랜드/하드웨어,용역,공정/자재/설비,상품/하드웨어,교육/컨설팅/용역,소프트웨어,"
115,2025-03-06 10:21:51.581 +0900,2025-03-06 10:21:51.636 +0900,프리윌린,CP00002610,,,,"수학,청소년교육,선생님,인공지능,빅데이터,B2C,APP,WEB,비대면/무인시스템/Untact,에듀테크,B2B,"
116,2025-03-06 10:21:53.533 +0900,2025-03-06 10:21:53.568 +0900,월급쟁이부자들,CP00011679,,,,"영상/비디오,자산관리,주식/증권,재테크,비대면교육,B2C,플랫폼/마켓플레이스,WEB,에듀테크,성인실무교육,취미교육,"
117,2025-03-06 10:21:54.045 +0900,2025-03-06 10:21:54.069 +0900,제네시스랩,CP00001928,,,,"커넥티드카/ADAS,구인구직/채용,인공지능,B2B,B2C,SaaS/엔터프라이즈,APP,소프트웨어,교육/컨설팅/용역,데이터/API,O2O,비대면/무인시스템/Untact,코로나,"
118,2025-03-06 10:21:54.510 +0900,2025-03-06 10:21:54.533 +0900,포페런츠,CP00013133,,,,"간호,요양,돌봄,B2C,시니어/실버,용역,WEB,교육/컨설팅/용역,"
119,2025-03-06 10:21:54.917 +0900,2025-03-06 10:21:54.940 +0900,탈잉,CP00000255,,,,"영상/비디오,취미교육,성인실무교육,비대면교육,B2B,B2C,플랫폼/마켓플레이스,APP,WEB,콘텐츠,교육/컨설팅/용역,O2O,비대면/무인시스템/Untact,스트리밍,에듀테크,"
120,2025-03-06 10:21:55.623 +0900,2025-03-06 10:21:55.648 +0900,뉴로퓨전,CP00017302,,,,"인공지능,데이터,플랫폼/마켓플레이스,B2B,소프트웨어,프로그래밍개발,"
121,2025-03-06 10:21:56.217 +0900,2025-03-06 10:21:56.242 +0900,프린팅박스,CP00013872,,,,"사진,B2B,B2C,WEB,디자인,미술,APP,O2O,"
122,2025-03-06 10:21:57.046 +0900,2025-03-06 10:21:57.070 +0900,닥터나우,CP00001408,,,,"바이오/의료,원격진료,병원정보,B2B,B2C,플랫폼/마켓플레이스,상품판매/브랜드/하드웨어,거래수수료,APP,O2O,비대면/무인시스템/Untact,"
123,2025-03-06 10:21:57.736 +0900,2025-03-06 10:21:57.764 +0900,화이트큐브,CP00000447,,,,"커뮤니티,B2B,B2C,광고,APP,콘텐츠,O2O,"
124,2025-03-06 10:22:00.489 +0900,2025-03-06 10:22:00.514 +0900,와드,CP00000567,,,,"식당예약,맛집정보/리뷰,B2B,B2C,플랫폼/마켓플레이스,APP,소프트웨어,"
78,2024-10-04 12:29:48.636 +0900,2025-03-06 10:22:01.077 +0900,뉴넥스,CP00000039,,,,"이커머스,리뷰,풀필먼트,의류,신발,패션잡화,쥬얼리,패션테크,B2C,플랫폼/마켓플레이스,광고,거래수수료,APP,상품/하드웨어,"
125,2025-03-06 10:22:02.035 +0900,2025-03-06 10:22:02.058 +0900,이팝소프트,CP00002545,,,,"영어,인공지능,B2C,플랫폼/마켓플레이스,APP,WEB,교육/컨설팅/용역,에듀테크,"
126,2025-03-06 10:22:02.564 +0900,2025-03-06 10:22:02.769 +0900,어베어,CP00012235,,,,"이커머스,유통,협업툴/생산성,클라우드,인공지능,B2B,SaaS/엔터프라이즈,WEB,"
127,2025-03-06 10:22:03.359 +0900,2025-03-06 10:22:03.415 +0900,에이피알,CP00001770,,,,"스킨케어/클렌징,APP,WEB,색조/메이크업,향수,의류,패션잡화,사진,B2C,상품판매/브랜드/하드웨어,상품/하드웨어,오프라인매장,"
128,2025-03-06 10:22:04.930 +0900,2025-03-06 10:22:04.954 +0900,와이즐리컴퍼니,CP00010149,,,,"이커머스,정기구독,구독경제,구독,미용기기,B2C,플랫폼/마켓플레이스,WEB,상품/하드웨어,"
129,2025-03-06 10:22:05.733 +0900,2025-03-06 10:22:05.774 +0900,아토머스,CP00001826,,,,"디지털헬스케어,APP,WEB,심리상담/정신건강,커뮤니티,B2C,플랫폼/마켓플레이스,거래수수료,교육/컨설팅/용역,비대면/무인시스템/Untact,오프라인매장,"
130,2025-03-06 10:22:06.536 +0900,2025-03-06 10:22:06.560 +0900,센트비,CP00001808,,,,"송금,B2B,B2C,APP,WEB,결제/페이먼트,외환/환전,SaaS/엔터프라이즈,데이터/API,"
131,2025-03-06 10:22:07.728 +0900,2025-03-06 10:22:07.757 +0900,오누이,CP00000504,,,,"영어,수학,청소년교육,비대면교육,개인화교육,선생님,B2C,유아동,초등학생,청소년,플랫폼/마켓플레이스,용역,APP,교육/컨설팅/용역,에듀테크,"
132,2025-03-06 10:22:08.176 +0900,2025-03-06 10:22:08.199 +0900,인핸스,CP00010318,,,,"물류솔루션,빅데이터,상품판매/브랜드/하드웨어,B2B,"
133,2025-03-06 10:22:09.036 +0900,2025-03-06 10:22:09.065 +0900,핀다,CP00000057,,,,"대출,P2P,빅데이터,B2C,플랫폼/마켓플레이스,APP,WEB,콘텐츠,금융상품,"
134,2025-03-06 10:22:09.544 +0900,2025-03-06 10:22:09.568 +0900,제이엘티,CP00016891,,,,"공정/자재/설비,소부장,기계장비,데이터,B2B,SaaS/엔터프라이즈,"
135,2025-03-06 10:22:10.069 +0900,2025-03-06 10:22:10.104 +0900,노타,CP00000390,,,,"인공지능,딥러닝/머신러닝,비전센싱/영상인식/센서,데이터,보안/암호화,B2B,SaaS/엔터프라이즈,상품판매/브랜드/하드웨어,용역,상품/하드웨어,소프트웨어,교육/컨설팅/용역,"
136,2025-03-06 10:22:12.905 +0900,2025-03-06 10:22:12.930 +0900,스펙터,CP00002862,,,,"구인구직/채용,B2B,B2C,플랫폼/마켓플레이스,용역,WEB,교육/컨설팅/용역,"
137,2025-03-06 10:22:13.620 +0900,2025-03-06 10:22:13.643 +0900,워시스왓,CP00000336,,,,"세탁,스마트팩토리,B2B,플랫폼/마켓플레이스,B2C,APP,WEB,O2O,"
138,2025-03-06 10:22:14.169 +0900,2025-03-06 10:22:14.193 +0900,한국신용데이터,CP00000068,,,,"조직관리/조직문화,세무,회계,경리/경영관리,소상공인,빅데이터,B2B,플랫폼/마켓플레이스,SaaS/엔터프라이즈,APP,교육/컨설팅/용역,O2O,"
139,2025-03-06 10:22:15.014 +0900,2025-03-06 10:22:15.041 +0900,그린랩스,CP00001918,,,,"농업,애그테크,축산업,스마트팜/로봇,이커머스,유통,도매,B2B,SaaS/엔터프라이즈,용역,상품판매/브랜드/하드웨어,소프트웨어,교육/컨설팅/용역,데이터/API,빅데이터,ESG,"
140,2025-03-06 10:22:15.907 +0900,2025-03-06 10:22:15.932 +0900,인프랩,CP00000501,,,,"성인실무교육,APP,WEB,에듀테크,비대면교육,외국어,취미교육,커뮤니티,B2C,플랫폼/마켓플레이스,콘텐츠,교육/컨설팅/용역,비대면/무인시스템/Untact,"
141,2025-03-06 10:22:16.693 +0900,2025-03-06 10:22:16.718 +0900,리브스메드,CP00001876,,,,"바이오/의료,진단/검사,의료기기,제조기술,B2B,SaaS/엔터프라이즈,상품판매/브랜드/하드웨어,용역,상품/하드웨어,교육/컨설팅/용역,"
142,2025-03-06 10:22:17.793 +0900,2025-03-06 10:22:17.818 +0900,핏펫,CP00000067,,,,"펫케어/펫테크,B2C,플랫폼/마켓플레이스,상품판매/브랜드/하드웨어,APP,상품/하드웨어,O2O,"
143,2025-03-06 10:22:18.728 +0900,2025-03-06 10:22:18.751 +0900,리멤버앤컴퍼니,CP00000848,,,,"구인구직/채용,조직관리/조직문화,비전센싱/영상인식/센서,B2B,B2C,SaaS/엔터프라이즈,APP,WEB,콘텐츠,"
144,2025-03-06 10:22:19.367 +0900,2025-03-06 10:22:19.390 +0900,스튜디오랩,CP00011147,,,,"디자인,프로그래밍개발,협업툴/생산성,B2B,SaaS/엔터프라이즈,소프트웨어,인공지능,"
145,2025-03-06 10:22:20.397 +0900,2025-03-06 10:22:20.421 +0900,크몽,CP00000032,,,,"재능공유,B2B,B2C,APP,WEB,아웃소싱,커뮤니티,플랫폼/마켓플레이스,거래수수료,교육/컨설팅/용역,공유경제/긱이코노미,"
146,2025-03-06 10:22:21.047 +0900,2025-03-06 10:22:21.072 +0900,리클,CP00010465,,,,"이커머스,중고,의류,신발,패션잡화,중고패션,리사이클링/업사이클링,B2C,상품판매/브랜드/하드웨어,상품/하드웨어,ESG,비대면/무인시스템/Untact,리셀,"
147,2025-03-06 10:22:21.643 +0900,2025-03-06 10:22:21.668 +0900,메라키플레이스,CP00010559,,,,"배송,디지털헬스케어,바이오/의료,원격진료,병원정보,B2B,B2C,플랫폼/마켓플레이스,APP,상품/하드웨어,비대면/무인시스템/Untact,"
148,2025-03-06 10:22:23.222 +0900,2025-03-06 10:22:23.250 +0900,지바이크,CP00000715,,,,"마이크로모빌리티,B2C,렌탈/대여,APP,상품/하드웨어,공유경제/긱이코노미,"
149,2025-03-06 10:22:23.804 +0900,2025-03-06 10:22:23.828 +0900,카펜스트리트,CP00001743,,,,"이커머스,웹툰/만화,애니메이션,디자인,3D그래픽/CG,B2B,B2C,플랫폼/마켓플레이스,상품판매/브랜드/하드웨어,WEB,콘텐츠,"
150,2025-03-06 10:22:26.203 +0900,2025-03-06 10:22:26.227 +0900,트렌비,CP00000288,,,,"이커머스,직구/역직구,풀필먼트,의류,신발,패션잡화,명품/중고명품,패션테크,인공지능,B2C,플랫폼/마켓플레이스,APP,WEB,O2O,비대면/무인시스템/Untact,"
151,2025-03-06 10:22:26.776 +0900,2025-03-06 10:22:26.802 +0900,머스트잇,CP00001626,,,,"명품/중고명품,APP,WEB,의류,신발,패션잡화,쥬얼리,이커머스,직구/역직구,B2C,플랫폼/마켓플레이스,O2O,"
152,2025-03-06 10:22:27.223 +0900,2025-03-06 10:22:27.247 +0900,넥스트그라운드,CP00011250,,,,"부동산중개,APP,WEB,임대,프롭테크,리뷰,B2C,플랫폼/마켓플레이스,빅데이터,O2O,"
153,2025-03-06 10:22:28.195 +0900,2025-03-06 10:22:28.222 +0900,케어링,CP00010782,,,,"시니어/실버,요양,O2O,"
154,2025-03-06 10:22:28.661 +0900,2025-03-06 10:22:28.685 +0900,쿼타랩,CP00000401,,,,"경리/경영관리,B2B,SaaS/엔터프라이즈,구독,거래수수료,WEB,소프트웨어,비대면/무인시스템/Untact,주식/증권,"
155,2025-03-06 10:22:30.147 +0900,2025-03-06 10:22:30.199 +0900,젠테,CP00011137,,,,"이커머스,의류,패션잡화,신발,명품/중고명품,B2C,플랫폼/마켓플레이스,WEB,O2O,"
156,2025-03-06 10:22:30.862 +0900,2025-03-06 10:22:30.887 +0900,김캐디,CP00002638,,,,"골프,레저/액티비티,B2C,플랫폼/마켓플레이스,APP,WEB,O2O,"
157,2025-03-06 10:22:31.711 +0900,2025-03-06 10:22:31.736 +0900,플랜핏,CP00010411,,,,"홈트레이닝,다이어트,PT/피트니스,B2C,플랫폼/마켓플레이스,APP,비대면/무인시스템/Untact,"
158,2025-03-06 10:22:32.733 +0900,2025-03-06 10:22:32.759 +0900,인티그레이션,CP00002344,,,,"SNS,커뮤니티,B2C,APP,WEB,"
159,2025-03-06 10:22:33.218 +0900,2025-03-06 10:22:33.385 +0900,스캐터랩,CP00000279,,,,"미디어,여행정보,인공지능,APP,WEB,콘텐츠,비대면/무인시스템/Untact,챗봇,생성형AI,"
160,2025-03-06 10:22:33.831 +0900,2025-03-06 10:22:33.855 +0900,딥다이브,CP00013194,,,,"이커머스,의류,B2C,여성,상품판매/브랜드/하드웨어,상품/하드웨어,여성창업 ,"
161,2025-03-06 10:22:34.531 +0900,2025-03-06 10:22:34.556 +0900,마키나락스,CP00001627,,,,"제조기술,인공지능,딥러닝/머신러닝,비전센싱/영상인식/센서,B2B,SaaS/엔터프라이즈,소프트웨어,"
162,2025-03-06 10:22:35.235 +0900,2025-03-06 10:22:35.262 +0900,라이너,CP00000471,,,,"인터넷기술,모바일기술,프로그래밍개발,검색/검색엔진,B2B,B2C,상품판매/브랜드/하드웨어,APP,생성형AI,"
163,2025-03-06 10:22:35.790 +0900,2025-03-06 10:22:35.814 +0900,두어스,CP00016782,,,,"인플루언서,플랫폼/마켓플레이스,B2B,B2C,애드테크,마케팅솔루션,교육/컨설팅/용역,"
164,2025-03-06 10:22:36.860 +0900,2025-03-06 10:22:36.885 +0900,밀리의서재,CP00001521,,,,"웹툰/만화,OTT,B2B,B2C,플랫폼/마켓플레이스,구독,APP,WEB,콘텐츠,스트리밍,"
165,2025-03-06 10:22:37.411 +0900,2025-03-06 10:22:37.441 +0900,커넥팅더닷츠,CP00000175,,,,"에듀테크,돌봄,WEB,APP,B2C,B2B,유아교육,놀이,키즈카페,장난감/완구,초등교육,용역,플랫폼/마켓플레이스,상품판매/브랜드/하드웨어,상품/하드웨어,교육/컨설팅/용역,콘텐츠,O2O,오프라인매장,"
166,2025-03-06 10:22:37.989 +0900,2025-03-06 10:22:38.014 +0900,팬딩,CP00010754,,,,"MCN/크리에이터,APP,WEB,팬덤,커뮤니티,B2C,플랫폼/마켓플레이스,구독,검색/검색엔진,한류/K-POP/K-Contents,구독경제,"
167,2025-03-06 10:22:38.495 +0900,2025-03-06 10:22:38.520 +0900,테크랩스,CP00003355,,,,"커뮤니티,메세지 ,데이팅,마케팅솔루션,B2C,플랫폼/마켓플레이스,광고,거래수수료,APP,WEB,데이터/API,비대면/무인시스템/Untact,"
168,2025-03-06 10:22:38.927 +0900,2025-03-06 10:22:38.950 +0900,리벨리온 (합병해산),CP00002110,,,,"반도체,소부장,기계장비,제조기술,블록체인기술,인공지능,B2B,상품판매/브랜드/하드웨어,공정/자재/설비,데이터,"
169,2025-03-06 10:22:39.425 +0900,2025-03-06 10:22:39.464 +0900,티오더,CP00003356,,,,"스마트오더,소상공인,빅데이터,B2B,SaaS/엔터프라이즈,소프트웨어,비대면/무인시스템/Untact,"
170,2025-03-06 10:22:39.937 +0900,2025-03-06 10:22:39.962 +0900,오픈랩소디,CP00014723,,,,"마케팅솔루션,데이터,web3.0,B2B,광고,"
171,2025-03-06 10:22:40.458 +0900,2025-03-06 10:22:40.482 +0900,필라이즈,CP00010098,,,,"디지털헬스케어,건강기능식품,당뇨/고혈압/만성질환,인공지능,B2C,플랫폼/마켓플레이스,APP,데이터/API,영양제,큐레이션,"
172,2025-03-06 10:22:40.929 +0900,2025-03-06 10:22:40.957 +0900,버핏서울,CP00000373,,,,"홈트레이닝,PT/피트니스,스포츠/운동,B2C,상품판매/브랜드/하드웨어,기타서비스 ,오프라인매장,"
173,2025-03-06 10:22:41.568 +0900,2025-03-06 10:22:41.593 +0900,자비스앤빌런즈,CP00000328,,,,"세무,회계,경리/경영관리,ERP/그룹웨어,블록체인기술,인공지능,빅데이터,B2B,SaaS/엔터프라이즈,구독,용역,APP,WEB,소프트웨어,교육/컨설팅/용역,"
174,2025-03-06 10:22:42.091 +0900,2025-03-06 10:22:42.118 +0900,더스윙,CP00001372,,,,"이커머스,마이크로모빌리티,B2C,플랫폼/마켓플레이스,상품판매/브랜드/하드웨어,렌탈/대여,APP,상품/하드웨어,공유경제/긱이코노미,"
175,2025-03-06 10:22:42.778 +0900,2025-03-06 10:22:42.801 +0900,아이지에이웍스,CP00001990,,,,"애드테크,마케팅솔루션,데이터,프로그래밍개발,딥러닝/머신러닝,빅데이터,B2B,SaaS/엔터프라이즈,용역,소프트웨어,교육/컨설팅/용역,데이터/API,"
1362,2025-03-06 20:51:48.547 +0900,2025-03-06 20:51:48.574 +0900,심플사파리,CP00015443,,,,"숙박,항공권,여행정보,레저/액티비티,B2C,상품판매/브랜드/하드웨어,용역,WEB,"
176,2025-03-06 10:22:43.436 +0900,2025-03-06 10:22:43.460 +0900,차봇모빌리티,CP00001751,,,,"보험/인슈어테크,신차,중고차,수입차,정비,B2B,B2C,플랫폼/마켓플레이스,용역,APP,교육/컨설팅/용역,"
177,2025-03-06 10:22:45.167 +0900,2025-03-06 10:22:45.190 +0900,사이오닉에이아이,CP00017378,,,,"생성형AI,인공지능,SaaS/엔터프라이즈,B2B,프로그래밍개발,용역,"
178,2025-03-06 10:22:45.710 +0900,2025-03-06 10:22:45.747 +0900,넛지헬스케어,CP00010136,,,,"디지털헬스케어,스포츠/운동,리워드,B2C,플랫폼/마켓플레이스,광고,APP,콘텐츠,"
179,2025-03-06 10:22:46.587 +0900,2025-03-06 10:22:46.612 +0900,안다르,CP00001981,,,,"이커머스,다이어트,홈트레이닝,PT/피트니스,필라테스/요가/스트레칭,스포츠/운동,의류,패션잡화,B2C,플랫폼/마켓플레이스,상품판매/브랜드/하드웨어,APP,WEB,상품/하드웨어,"
180,2025-03-06 10:22:47.245 +0900,2025-03-06 10:22:47.271 +0900,미소,CP00000085,,,,"청소,APP,WEB,세탁,가사노동,설거지,인테리어,B2C,플랫폼/마켓플레이스,용역,교육/컨설팅/용역,O2O,"
181,2025-03-06 10:22:47.861 +0900,2025-03-06 10:22:47.885 +0900,라이드,CP00013700,,,,"카쉐어링/차량공유,렌터카,전기차/수소차,B2C,플랫폼/마켓플레이스,렌탈/대여,APP,"
182,2025-03-06 10:22:48.440 +0900,2025-03-06 10:22:48.466 +0900,알고케어,CP00010450,,,,"B2B,B2C,디지털헬스케어,여성창업 ,건강기능식품,인공지능,빅데이터,IoT,가전,상품판매/브랜드/하드웨어,상품/하드웨어,"
183,2025-03-06 10:22:49.058 +0900,2025-03-06 10:22:49.083 +0900,피에프씨테크놀로지스,CP00000095,,,,"P2P,결제/페이먼트,대출,크라우드펀딩,B2C,플랫폼/마켓플레이스,거래수수료,WEB,금융상품,O2O,B2B,"
184,2025-03-06 10:22:49.959 +0900,2025-03-06 10:22:49.986 +0900,콕스웨이브,CP00013132,,,,"사진,프로그래밍개발,인공지능,딥러닝/머신러닝,B2B,SaaS/엔터프라이즈,WEB,소프트웨어,"
185,2025-03-06 10:22:50.454 +0900,2025-03-06 10:22:50.490 +0900,마켓보로,CP00000327,,,,"이커머스,유통,도매,배송,B2B,플랫폼/마켓플레이스,상품판매/브랜드/하드웨어,APP,WEB,상품/하드웨어,O2O,"
186,2025-03-06 10:22:50.921 +0900,2025-03-06 10:22:50.947 +0900,프렌트립,CP00000031,,,,"커뮤니티,여행정보,레저/액티비티,재능공유,B2C,플랫폼/마켓플레이스,거래수수료,APP,WEB,교육/컨설팅/용역,공유경제/긱이코노미,"
187,2025-03-06 10:22:51.427 +0900,2025-03-06 10:22:51.451 +0900,더파운더즈,CP00012900,,,,"스킨케어/클렌징,헤어/바디,향수,펫케어/펫테크,B2C,상품판매/브랜드/하드웨어,WEB,"
188,2025-03-06 10:22:52.422 +0900,2025-03-06 10:22:52.446 +0900,아이에이치더블유,CP00021230,,,,"인공지능,하드웨어,B2B,제조기술,반도체,AI반도체,"
189,2025-03-06 10:22:52.983 +0900,2025-03-06 10:22:53.012 +0900,클룩트래블테크놀러지,CP00017005,,,,"레저/액티비티,예약,플랫폼/마켓플레이스,B2C,WEB,APP,"
190,2025-03-06 10:22:53.526 +0900,2025-03-06 10:22:53.554 +0900,지로,CP00012261,,,,"마케팅솔루션,애드테크,영상/비디오,빅데이터,3D그래픽/CG,B2B,플랫폼/마켓플레이스,WEB,데이터/API,"
191,2025-03-06 10:22:54.520 +0900,2025-03-06 10:22:54.547 +0900,팀프레시,CP00003102,,,,"배송대행,풀필먼트,콜드체인,신선식품,B2B,SaaS/엔터프라이즈,용역,교육/컨설팅/용역,O2O,D2C,"
192,2025-03-06 10:22:55.011 +0900,2025-03-06 10:22:55.035 +0900,뉴닉,CP00000443,,,,"뉴스,B2B,B2C,뉴스레터,광고,WEB,콘텐츠,"
193,2025-03-06 10:22:56.980 +0900,2025-03-06 10:22:57.005 +0900,풀리오,CP00015476,,,,"이커머스,생활용품/소품,B2C,상품판매/브랜드/하드웨어,WEB,상품/하드웨어,"
194,2025-03-06 10:22:57.935 +0900,2025-03-06 10:22:57.960 +0900,트웰브랩스,CP00010614,,,,"영상/비디오,인공지능,B2B,SaaS/엔터프라이즈,소프트웨어,데이터/API,생성형AI,검색/검색엔진,자연어처리/텍스트마이닝,"
195,2025-03-06 10:22:58.545 +0900,2025-03-06 10:22:58.569 +0900,디웨일,CP00011594,,,,"인사솔루션,협업툴/생산성,조직관리/조직문화,클라우드,B2B,SaaS/엔터프라이즈,소프트웨어,"
196,2025-03-06 10:22:59.069 +0900,2025-03-06 10:22:59.093 +0900,뉴빌리티,CP00001693,,,,"배달,로봇,지도/네비게이션/GPS,GIS/지리정보,자율주행,인공지능,B2C,상품판매/브랜드/하드웨어,상품/하드웨어,소프트웨어,"
197,2025-03-06 10:22:59.524 +0900,2025-03-06 10:22:59.549 +0900,비마이프렌즈,CP00010425,,,,"팬덤,B2C,B2B,MCN/크리에이터,미디어,한류/K-POP/K-Contents,연예인,이커머스,정기구독,플랫폼/마켓플레이스,상품판매/브랜드/하드웨어,구독,WEB,상품/하드웨어,콘텐츠,구독경제,"
